id,Text,Label,language
1959,"""What a waste of time talking to that idiot. ""You know what Im sayin."" ""I'll believe what I want to believe.""- Yup- hell with facts or evidence. Loser.""",toxic,ingles
1960,"""This explanation was simple.""",clean,ingles
1961,"""JAJAJAJA nooo xD""",clean,español
1962,"""muy buena musica 🎶""",clean,español
1963,"""W merecida neta 💯""",clean,español
1964,"""CNN needs to hire that man. He is a real American. We are in trouble. """,toxic,ingles
1965,"""Very chill content.""",clean,ingles
1966,"""White man can't finish his sentence
 America needs to wake up!!the truth of murder is there!""",toxic,ingles
1967,"""If you act like animals you get treated like animals""",toxic,ingles
1968,"""borregos socialistas""",hate,español
1969,"""We need to get back to basics. When these savages riot or protest use the German Shepard's. then shoot these animals...""",toxic,ingles
1970,"""q onda loco ya arranco?""",clean,español
1971,"""HOLA CHAT bonito <3""",clean,español
1972,"""Gays destroy the concept of family""",hate,ingles
1973,"""Hers my statement, I think ali sheep butt fucker masri should take an ak and go fight in syria..""",toxic,ingles
1974,"""vamosss cerrando fuerte 🔥""",clean,español
1975,"""JAJAJA increible chat""",clean,español
1976,"""Ugly dykes are gross""",hate,ingles
1977,"""Filthy jews belong in the oven""",hate,ingles
1978,"""qué estupidez""",toxic,español
1979,"""tu puedes loco ánimos!""",clean,español
1980,"""otra tontería más""",toxic,español
1981,"""puras babosadas""",toxic,español
1982,"""nmms q nivel tan bajo""",toxic,español
1983,"""feministas odian hombres""",hate,español
1984,"""qien fue el mvp chat?""",clean,español
1985,"""wey das coraje""",toxic,español
1986,"""qien mas dejo su like?""",clean,español
1987,"""qien fue mvp?""",clean,español
1988,"""otra vez tus tonterías""",toxic,español
1989,"""That explanation was clear.""",clean,ingles
1990,"""derechistas bandera""",hate,español
1991,"""What an ignorant coward, full of emotion, estrogen and apathy. And where the hell did you come from? Fuckin racially ambiguous blackwashed loudmouth. They really chose a pathetic man to interview. """,toxic,ingles
1992,"""Lesbians are just confused men haters""",hate,ingles
1993,"""Sick of these ragheads praying in our streets""",hate,ingles
1994,"""holaaaaa recién me conecto :3""",clean,español
1995,"""I can see your effort here.""",clean,ingles
1996,"""lol no puede ser 😂""",clean,español
1997,"""This is very understandable.""",clean,ingles
1998,"""XD me duele la panza jajaja""",clean,español
1999,"""animo maestro se logra 😄""",clean,español
2000,"""holaaa primera vez :3""",clean,español
2001,"""q mapa sigue?""",clean,español
2002,"""lol que suerte tuviste 😂""",clean,español
2003,"""I hate all niggers""",hate,ingles
2004,"""Michael Brown, rob a store assaulted the store owner. Then fought with a police officer Darren Wilson in and through the police window went for the officer gun, then was shot and killed. Brown did not have a shirt saying I'm not armed. This is what happens when you do criminal activity, regardless of the color of your skin. A linch mob mentality should not get there way, or public pressure when all the facts support Browns activity of the day. Some wonder if Brown wanted death (suicide) by cop for his family could sue.""",toxic,ingles
2005,"""todo chill aqui ✨""",clean,español
2006,"""aprende a pensar""",toxic,español
2007,"""This helped me a lot 🙌""",clean,ingles
2008,"""This was well explained.""",clean,ingles
2009,"""Spics are low IQ""",hate,ingles
2010,"""The world is changing im mad at the police too but id be dam if isis gonna come in here thats when its time to kill these faucks""",toxic,ingles
2011,"""jajajaja buen cierre""",clean,español
2012,"""todo mal contigo, TODO 😒""",toxic,español
2013,"""This content is nice.""",clean,ingles
2014,"""Helpful and easy to get.""",clean,ingles
2015,"""F pero se intento :(""",clean,español
2016,"""no aportas""",toxic,español
2017,"""estás bien mal""",toxic,español
2018,"""q ridiculo te ves diciendo eso 🤡""",toxic,español
2019,"""holaaa men qe tal el stream?""",clean,español
2020,"""This is easy to get.""",clean,ingles
2021,"""gg wp divertido 👏""",clean,español
2022,"""pobres parásitos""",hate,español
2023,"""nooo pero estuvo bn 👍""",clean,español
2024,"""This helped me understand better.""",clean,ingles
2025,"""todo limpio y bonito 👌""",clean,español
2026,"""qué pendejada""",toxic,español
2027,"""puras tonterías""",toxic,español
2028,"""estás bien mal de la cabeza""",toxic,español
2029,"""estás bien perdido""",toxic,español
2030,"""puras pendejadas""",toxic,español
2031,"""clutch de locos 🤩""",clean,español
2032,"""stop being criminals and you wont get shot, that simple""",toxic,ingles
2033,"""vete alv!!! nadie te soporta 🔥""",toxic,español
2034,"""q juego es este chat?""",clean,español
2035,"""aprende algo pls""",toxic,español
2036,"""This helped me understand better.""",clean,ingles
2037,"""holaaa me quedo un rato :3""",clean,español
2038,"""socialistas paro""",hate,español
2039,"""buenas bro todo tranqui 😊""",clean,español
2040,"""nooo pero bn 👍""",clean,español
2041,"""das vergüenza""",toxic,español
2042,"""hey chat pa spam xD""",clean,español
2043,"""todo lo dices al aventon 🤦""",toxic,español
2044,"""Too bad that these were riot shotguns and not loaded with live rounds.""",toxic,ingles
2045,"""Perhaps you should start teaching blacks that law and education is important, instead of treating them as special snowflakes?""",toxic,ingles
2046,"""Death to all faggots""",hate,ingles
2047,"""This is clear enough for me.""",clean,ingles
2048,"""HOLA MEN todo bn?""",clean,español
2049,"""q idiota""",toxic,español
2050,"""inmigrantes ladrones""",hate,español
2051,"""q hueva contigo""",toxic,español
2052,"""todo chill 😎""",clean,español
2053,"""gracias x stream 🙌""",clean,español
2054,"""This delusional moron's anger is ONLY justified if Mike was, indeed, unjustly killed. If, on the other hand, Mike was a malicious person, and the shooting was justified, then all the rioting is not justified. NO ONE can know what happened there that day, so any riots are taking place on the basis of assumptions. """,toxic,ingles
2055,"""comentario inútil""",toxic,español
2056,"""pinche ignorante""",toxic,español
2057,"""españoles opresores""",hate,español
2058,"""q pro te salio rey :D""",clean,español
2059,"""africanos pateras""",hate,español
2060,"""holaaa maestro todo bn? :)""",clean,español
2061,"""rojos quemar""",hate,español
2062,"""F la pase genial 😊""",clean,español
2063,"""derechistas explotadores""",hate,español
2064,"""All muslims worship satan""",hate,ingles
2065,"""Fuck CNN you corrupt demon worshiping fools""",toxic,ingles
2066,"""q estúpido comentario""",toxic,español
2067,"""a qe hora empieza esto?""",clean,español
2068,"""Good points overall.""",clean,ingles
2069,"""xD nooo que paso ahi""",clean,español
2070,"""JAJAJAJA brooo en serio crees eso?? 😂💀""",toxic,español
2071,"""A completely idiot having his minutrs of fame""",toxic,ingles
2072,"""I like this format.""",clean,ingles
2073,"""pog ese play 🤩""",clean,español
2074,"""This was explained nicely.""",clean,ingles
2075,"""buenas noches viejo ✨""",clean,español
2076,"""wey yaaa, suficiente 😤""",toxic,español
2077,"""LOL eso fue inesperado :v""",clean,español
2078,"""alguien sabe si hay drops?""",clean,español
2079,"""comentario inútil""",toxic,español
2080,"""I like how this was explained.""",clean,ingles
2081,"""I like your style 😎""",clean,ingles
2082,"""no sabes ni lo basico""",toxic,español
2083,"""VAMOS bro tu puedes 💪""",clean,español
2084,"""sanchistas traidores""",hate,español
2085,"""Good explanation, no confusion.""",clean,ingles
2086,"""comentario basura""",toxic,español
2087,"""The example was useful.""",clean,ingles
2088,"""Masri is a total idiot ""I don't have to know the evidence, I can just come to my own conclusions instead""
 Here is a clue, dont attack a cop and try to take his gun and then rush him after he finally gets out of his car and you wont get shot duhhh.
 So what would Masri do, take Brown out for a icecream as he is beating him into the ground and not defend himself?
 BTW, Browns momma and gramma violently assaulted some people who were selling T-shirts in memory of Brown and put two people in the hospital, stole their money and trashed their shop and will probably be charged for it, so we all know what sort of mentality Brown was raised in and he was a thug wanna be, who caused his own death.""",toxic,ingles
2089,"""This makes sense to me now.""",clean,ingles
2090,"""otro comentario tuyo y me da algo, q idiota eres""",toxic,español
2091,"""okupas violentos""",hate,español
2092,"""ese momento estuvo ÉPICO!!! 🤩""",clean,español
2093,"""de verdad eres así de bruto o solo hoy 😡""",toxic,español
2094,"""That helped me understand.""",clean,ingles
2095,"""Good clarification.""",clean,ingles
2096,"""I appreciate how clear it is.""",clean,ingles
2097,"""no tienes idea bro""",toxic,español
2098,"""All wetbacks are stealing our jobs""",hate,ingles
2099,"""nooo casi bn 🤗""",clean,español
2100,"""GG chat se disfruto ❤️""",clean,español
2101,"""jajajaja este compa vive en otro mundo 🌎💀""",toxic,español
2102,"""ya cállate""",toxic,español
2103,"""negros inferiores""",hate,español
2104,"""how fucking brain dead do you have to be to let the Nazi police scum bags just take you in""",toxic,ingles
2105,"""otro menso opinando""",toxic,español
2106,"""Easy explanation fr.""",clean,ingles
2107,"""Thanks for sharing this.""",clean,ingles
2108,"""Easy to understand explanation.""",clean,ingles
2109,"""W facil sin sudar 😄""",clean,español
2110,"""wenas wenas gente bella :)""",clean,español
2111,"""muy crack lo tuyo 💯""",clean,español
2112,"""Dykes are unnatural""",hate,ingles
2113,"""GG chat fue divertido ❤️""",clean,español
2114,"""so you want to shoot them, can hardly wait till one of your kids gets in trouble with the police and gets killed""",toxic,ingles
2115,"""There one was a thug named Brown,
 Who rushed at a cop with a frown.
 Six bullets later, he met his creator.
 And then his homies burn down the town.""",toxic,ingles
2116,"""wey yaaaa, hartas""",toxic,español
2117,"""menas peligrosos""",hate,español
2118,"""I enjoyed this a lot.""",clean,ingles
2119,"""estás bien perdido bro""",toxic,español
2120,"""esto cuenta W? :P""",clean,español
2121,"""comunistas asesinos""",hate,español
2122,"""estás bien mal""",toxic,español
2123,"""lol chat loco 😆""",clean,español
2124,"""a qe hora empieza la ranked?""",clean,español
2125,"""pog cierre 🔥""",clean,español
2126,"""This seems well thought out.""",clean,ingles
2127,"""Clear info, thanks.""",clean,ingles
2128,"""This was easy to follow.""",clean,ingles
2129,"""q ganas d escribir por escribir""",toxic,español
2130,"""to bad those weapons were not discharged""",toxic,ingles
2131,"""Mr. Smerconish, you Sir, are not a journalist. NO journalists say or claim to the interview object that he/she is searching for 15mins of fame just for being a part of the interview. And/or just because he/she did not speak in the direction you wanted them to.
 - If anything, it is you trying to DEFAME a person. And that is illegal! And you should definitively serve time for that! 
 You should go back to school because it is truly obvious that you do not handle the word of mouth with care NOR are you critical enough of the Authorities!
 Why would you wait for tons of paper that shows what we all know...That he INDEED ran, stopped, hands in the air and got shot, multiple times. There should be no doubt from your side that this happened if the witnesses says so. There should be, however, an investigative journalist who goes out and ask the people.
 
 Your opinion is NOT superior! GET OFF YOUR CHAIR AND GO OUT AND DO SOME REAL REPORTING! SHAME ON YOU!!! And SHAME ON CNN FOR NOT HIRING PROFESSIONALS!!""",toxic,ingles
2132,"""okupas ley""",hate,español
2133,"""Easy explanation 👍""",clean,ingles
2134,"""nazis asesinos""",hate,español
2135,"""aprende a escribir antes d venir a opinar ✍️""",toxic,español
2136,"""to bad those weapons were not discharged""",toxic,ingles
2137,"""I can't for the life of me understand why people think that Mike Brown was a martyr for some cause. The man was a criminal. Are all black people criminals? Absolutely not. Are there white criminals? Hispanic criminals? You betcha. If the situation was EXACTLY the same but the races were reversed there would not be an issue at all.""",toxic,ingles
